,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass
142,338181327,2021-03-06 01:57:49.500,33.71939,-118.28206311258279,0.0,350.7,511.0,QUERENCIA,,,37.0,,9.0,,,,B
143,563066200,2021-03-06 01:57:49.500,33.7357,-118.15954966777409,0.0,272.1,241.0,,,,,1.0,,,,,A
144,338339764,2021-03-06 01:57:49.500,33.72243671096346,-118.27902,0.0,263.0,511.0,MILLER TIME,IMO0000000,,37.0,,15.0,4.0,,,B
145,255805584,2021-03-06 01:57:49.500,33.706396,-118.128412,0.3,180.0,268.0,NORTHERN VOLITION,IMO9304978,CQHI,70.0,1.0,221.0,29.0,11.4,,A
146,338226227,2021-03-06 01:57:49.500,33.72659,-118.07447,0.0,39.4,511.0,FIGHTING IRISH,,,37.0,,,,,,B
147,367778000,2021-03-06 01:57:49.500,33.73776005583993,-118.26590011167985,0.0,246.9,511.0,KATHY JEANNE,IMO0000000,WDE2421,30.0,,21.0,8.0,,,B
148,338122738,2021-03-06 01:57:49.500,33.72395003954408,-118.28372996045593,0.1,79.5,511.0,FREE SPIRIT,,,37.0,,12.0,,,,B
149,338393312,2021-03-06 01:57:49.500,33.7274202507837,-118.07469,0.0,360.0,511.0,PADDYWAGON,IMO0000000,,30.0,,0.0,0.0,,,B
150,338199216,2021-03-06 01:57:49.500,33.72111,-118.27909383838383,0.0,30.9,511.0,EXIT PLAN,IMO0000000,,37.0,,5.0,12.0,,,B
151,367793650,2021-03-06 01:57:49.500,33.719917324414716,-118.27873267558527,0.1,49.0,511.0,BLOW ME,IMO0000000,WDJ6029,36.0,,14.0,8.0,,,B
152,367550710,2021-03-06 01:57:49.500,33.73034,-118.27773963210703,0.0,148.8,511.0,TRITON,,WDG5828,30.0,,,,,,B
153,338139535,2021-03-06 01:57:49.500,33.71937,-118.05758558139536,0.0,288.1,511.0,CAST AWAY,IMO0000000,WDA2202,37.0,,16.0,3.0,,,B
154,338393343,2021-03-06 01:57:49.500,33.72454284280936,-118.2817,0.0,360.0,511.0,CENT' ANNI',IMO0000000,,37.0,,11.0,6.0,,,B
155,367796430,2021-03-06 01:57:49.500,33.73878584158416,-118.27764485148515,5.0,170.2,168.0,LAPPD BOAT 39,IMO0000000,WDJ6303,55.0,,9.0,2.0,,,B
156,232002990,2021-03-06 01:57:49.500,33.74311909090909,-118.27603272727272,3.5,192.3,5.0,,,,,0.0,,,,,A
157,367796420,2021-03-06 01:57:49.500,33.741937948655846,-118.27556029304917,4.1,192.4,511.0,LAPPD BOAT 38,IMO0000000,WDJ6302,55.0,,10.0,4.0,,,B
158,338209606,2021-03-06 01:57:49.500,33.725855430463504,-118.07550913907299,0.0,262.4,511.0,TELESTO,,,37.0,,,,,,B
159,338310827,2021-03-06 01:57:49.500,33.72435299999997,-118.06348866666667,0.0,144.9,511.0,JAWS,IMO0000000,,37.0,,16.0,4.0,,,B
