,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass
1236,372151000,2021-03-06 01:58:04,33.77376,-118.21842,0.0,305.1,58.0,NAVE SEXTANS,IMO9697442,3FOJ3,80.0,5.0,183.0,32.0,13.2,,A
1237,367569830,2021-03-06 01:58:04,33.72409,-118.18109,4.9,98.8,17.0,ROBERT FRANCO,IMO9694311,WDG7687,31.0,0.0,31.0,12.0,,,A
1238,219199000,2021-03-06 01:58:05,33.73131,-118.25062,0.0,233.3,71.0,,,,,5.0,,,,,A
1239,338500000,2021-03-06 01:58:05,33.74598,-118.21701,3.5,336.7,357.0,EAGLE BAY,IMO9642095,KEBO,80.0,0.0,251.0,43.0,15.0,80.0,A
1240,368084540,2021-03-06 01:58:05,33.73991,-118.27803,0.0,259.8,5.0,,,,,0.0,,,,,A
1241,366979370,2021-03-06 01:58:06,33.77053,-118.21252,0.0,20.1,253.0,EDITH FOSS,IMO7932355,WYQ8798,31.0,5.0,23.0,8.0,,,A
1242,338199216,2021-03-06 01:58:06,33.72111,-118.27909,0.0,30.9,511.0,EXIT PLAN,IMO0000000,,37.0,,5.0,12.0,,,B
1243,338926432,2021-03-06 01:58:07,33.72499,-118.26918,0.0,255.0,342.0,,,,,5.0,,,,,A
1244,338240395,2021-03-06 01:58:08,33.34689,-118.32546,0.1,283.9,511.0,TIDAL WAVE,,,37.0,,,,,,B
1245,367698890,2021-03-06 01:58:09,33.76098,-118.21836,0.0,11.7,511.0,FIREBOAT 20,,WDI4461,90.0,5.0,32.0,,,,A
1246,368024590,2021-03-06 01:58:09,33.72401,-118.2809,0.1,20.5,511.0,BOTTOM SCRATCHER,IMO0000000,WDJ9293,34.0,,21.0,6.0,,,B
1247,338366226,2021-03-06 01:58:09,33.72339,-118.28051,0.0,223.0,511.0,,,,,0.0,,,,,A
1248,368136950,2021-03-06 01:58:10,33.74528,-118.21677,3.9,327.7,322.0,,,,,0.0,,,,,A
1249,636014997,2021-03-06 01:58:11,33.6359,-118.13948,0.3,3.7,292.0,YM MOBILITY,IMO9457737,A8XY6,70.0,1.0,305.0,40.0,14.0,,A
1250,366998830,2021-03-06 01:58:11,33.76259,-118.26003,0.1,72.7,511.0,ROYAL MELBOURNE,,WDC2865,31.0,0.0,23.0,7.0,,0.0,A
1251,367471080,2021-03-06 01:58:11,33.68516,-118.07842,12.6,319.4,511.0,ISABEL L,,WDF6141,60.0,0.0,27.0,5.0,,,A
1252,477655200,2021-03-06 01:58:12,33.6693,-118.15854,0.0,172.9,264.0,COSCO JAPAN,IMO9448748,VRFX5,70.0,1.0,334.0,42.0,14.5,71.0,A
1253,367616090,2021-03-06 01:58:12,33.77004,-118.21251,0.0,283.2,287.0,SEA FORCE,,WDH4282,90.0,5.0,22.0,,,,A
1254,352631000,2021-03-06 01:58:13,33.74071,-118.1973,0.0,356.8,270.0,COSCO AMERICA,IMO9345427,3EPH4,70.0,5.0,349.0,45.0,14.5,,A
1255,367004260,2021-03-06 01:58:13,33.74402,-118.20451,0.0,239.4,511.0,CABRILLO,,WBU7354,60.0,0.0,18.0,7.0,,,A
1256,367303000,2021-03-06 01:58:13,33.77643,-118.21071,0.0,360.0,59.0,,,,,0.0,,,,,A
1257,367796430,2021-03-06 01:58:17,33.73785,-118.27749,5.0,170.2,168.0,LAPPD BOAT 39,IMO0000000,WDJ6303,55.0,,9.0,2.0,,,B
