,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass,LONpx_X2,LATpx_Y2
70,563433000,2021-12-20 13:52:57.500,33.44775351351351,-118.02115972972976,0.2,238.0,78.0,MAERSK NORTHWOOD,IMO9222118,9V3531,70.0,0.0,210.0,30.0,11.5,70.0,A,4960,5001
71,367302540,2021-12-20 13:52:57.500,33.638241171171174,-118.15528351351352,2.4,352.0,346.0,SCORPIUS,IMO7210783,WDD8770,31.0,0.0,35.0,9.0,4.2,32.0,A,3467,2880
72,338347576,2021-12-20 13:52:57.500,33.61338,-117.9117195609756,0.0,360.0,511.0,SEA GLASS,IMO0000000,,37.0,,12.0,4.0,,,B,6178,3157
73,367133910,2021-12-20 13:52:57.500,33.765471651376146,-118.25561834862386,0.0,287.1,511.0,BETHEL F GIFFORD,,WS9087,90.0,0.0,22.0,7.0,,51.0,A,2350,1464
74,367661930,2021-12-20 13:52:57.500,33.742693333333335,-118.27459,6.7,208.9,207.0,MICHELLE SLOAN,IMO9747819,WDH8832,31.0,0.0,24.0,,,52.0,A,2139,1718
75,367104070,2021-12-20 13:52:57.500,33.67803522522522,-118.07441837837838,13.6,148.8,511.0,PATRICK,IMO8982541,WDC9572,60.0,15.0,31.0,6.0,,42.0,A,4367,2437
76,367348670,2021-12-20 13:52:57.500,33.610619099999994,-117.9241073,0.0,0.0,511.0,DAUNTLESS,,WDE4094,37.0,,15.0,4.0,,,B,6040,3188
77,338164079,2021-12-20 13:52:57.500,33.611131492338444,-117.92353,0.0,54.2,511.0,KNOT WORK,,,37.0,,23.0,,,,B,6047,3182
78,368225570,2021-12-20 13:52:57.500,33.771738440366974,-118.21213688073396,0.0,341.0,511.0,MACKENZIE C,,WDM6477,31.0,0.0,0.0,0.0,0.0,31.0,A,2834,1394
79,338310725,2021-12-20 13:52:57.500,33.719619130434786,-118.27671913043478,0.1,130.0,511.0,WAHOO,IMO0000000,WDD8948,37.0,,11.0,4.0,,,B,2115,1974
80,338424258,2021-12-20 13:52:57.500,33.71265,-118.05539,0.0,360.0,511.0,ROSIE T.,IMO0000000,,37.0,,9.0,3.0,,,B,4579,2052
81,338177481,2021-12-20 13:52:57.500,33.766831794019936,-118.12264089700996,0.0,10.8,511.0,CINDERELLA,,,37.0,,11.0,,,,B,3830,1449
