,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass,LONpx_X2,LATpx_Y2
132,367308610,2021-09-27 13:52:58.500,33.771770594059404,-118.2117605940594,0.0,182.8,139.0,SARAH C,,WDD9226,31.0,0.0,19.0,6.0,,31.0,A,2838,1395
133,338060204,2021-09-27 13:52:58.500,33.721,-118.27911,0.0,360.0,511.0,SOUNDINGS,,,37.0,1.0,26.0,7.0,2.1,37.0,A,2089,1960
134,413089000,2021-09-27 13:52:58.500,33.75626213333333,-118.21827626666666,0.0,255.4,339.0,DA LI HU,IMO9259745,BOEF,80.0,5.0,274.0,48.0,17.3,80.0,A,2766,1567
135,414348000,2021-09-27 13:52:58.500,33.69957,-118.13472033557048,0.1,110.4,185.0,ZHONG GU JIANG SU,IMO9400148,BQTM,70.0,0.0,275.0,32.0,12.4,70.0,A,3696,2198
136,367014480,2021-09-27 13:52:58.500,33.733374090909095,-118.09029454545454,0.5,355.9,511.0,DURANGO,,WDC3807,31.0,0.0,18.0,7.0,,52.0,A,4190,1822
137,368000890,2021-09-27 13:52:58.500,33.771697297297294,-118.21181,0.0,345.6,140.0,BETTY R GAMBARELLA,IMO7517478,WDJ6855,31.0,0.0,27.0,8.0,3.3,32.0,A,2838,1395
138,338390977,2021-09-27 13:52:58.500,33.75411,-118.11258950166112,0.0,190.7,511.0,LOLA,IMO0000000,,37.0,,9.0,4.0,,,B,3942,1591
139,367464150,2021-09-27 13:52:58.500,33.62055702222222,-117.92708,0.0,16.0,511.0,WHITE LIGHT,,WDA2540,60.0,,18.0,5.0,,,B,6007,3078
140,366755020,2021-09-27 13:52:58.500,33.89461587155964,-118.45473357798166,0.4,171.4,511.0,ADMIRAL,IMO9188544,WCY6529,31.0,0.0,31.0,10.0,3.4,52.0,A,133,27
141,368165770,2021-09-27 13:52:58.500,33.72349668639053,-118.28057,0.0,252.3,511.0,V.A.CABRILLO,,WDL8032,31.0,0.0,8.0,4.0,0.0,31.0,A,2072,1932
142,319127100,2021-09-27 13:52:58.500,33.609379764309764,-117.90124,0.0,332.3,267.0,FRONT ROW,,ZCXH6,37.0,5.0,29.0,7.0,0.0,37.0,A,6295,3202
143,565747000,2021-09-27 13:52:58.500,33.66441079999999,-118.1407548,0.1,122.4,141.0,MAERSK ALFIRK,IMO9342516,9VBN2,70.0,1.0,337.0,45.0,15.0,71.0,A,3629,2590
144,374136000,2021-09-27 13:52:58.500,33.499715348837206,-118.01942023255812,0.4,334.3,12.0,OPAL SEA,IMO9081825,3FUZ3,80.0,2.0,182.0,32.0,12.2,70.0,A,4979,4423
