,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass,LONpx_X2,LATpx_Y2
132,367642530,2021-04-23 01:57:51,33.752527046979864,-118.21736080536913,4.7,194.3,511.0,BO BRUSCO,IMO9772917,WDH6880,31.0,0.0,23.0,8.0,,31.0,A,2206,740
133,636015032,2021-04-23 01:57:51,33.71377019933556,-118.20434674418604,1.1,349.7,277.0,VENUS SPIRIT,IMO9505900,A8YD8,70.0,1.0,183.0,30.0,9.0,70.0,A,2351,1171
134,338393343,2021-04-23 01:57:51,33.72454,-118.28171,0.0,360.0,511.0,CENT' ANNI',IMO0000000,,37.0,,11.0,6.0,,,B,1490,1052
135,367655170,2021-04-23 01:57:51,33.7238365448505,-118.28079518272423,0.0,316.7,511.0,PACIFIC STAR,IMO0000000,WDH8150,34.0,,22.0,8.0,,,B,1500,1059
136,566794000,2021-04-23 01:57:51,33.72629264214047,-118.25985953177258,0.0,276.1,201.0,EVER LEADER,IMO9595503,9V9289,70.0,5.0,334.0,45.0,14.2,74.0,A,1733,1032
137,367559940,2021-04-23 01:57:51,33.761891788079474,-118.18284178807949,0.1,55.6,511.0,TRAILERHOOD,,WDG6717,37.0,,14.0,,,,B,2590,636
138,311603000,2021-04-23 01:57:51,33.72701873754153,-118.19665980066443,0.4,327.6,272.0,NAT GEO ORION,IMO9273076,C6TE3,60.0,1.0,102.0,14.0,3.8,60.0,A,2437,1024
139,374839000,2021-04-23 01:57:51,33.74911806666667,-118.20667033333336,0.0,125.9,182.0,PRESINGE,IMO9715452,3EOM6,70.0,5.0,225.0,,,70.0,A,2325,778
140,338391906,2021-04-23 01:57:51,33.71230610738255,-118.05415194630874,0.0,360.0,511.0,NO OFF BUTTON,IMO0000000,,37.0,,0.0,0.0,,,B,4023,1188
141,566949000,2021-04-23 01:57:51,33.69011609271524,-118.2133919536424,0.1,23.5,263.0,EVER LEGEND,IMO9604093,9V9724,70.0,1.0,334.0,45.0,14.2,74.0,A,2250,1435
142,368017220,2021-04-23 01:57:51,33.72154,-118.27841818181818,0.0,360.0,0.0,DESTROYER,IMO0000000,WDJ8516,36.0,,16.0,6.0,,,B,1527,1085
143,636091959,2021-04-23 01:57:51,33.75339206666667,-118.23544,0.1,337.9,70.0,MSC SAVONA,IMO9460356,A8UX4,70.0,5.0,365.0,51.0,16.0,70.0,A,2005,730
144,367616090,2021-04-23 01:57:51,33.77003790697675,-118.21251790697674,0.0,48.8,288.0,SEA FORCE,,WDH4282,90.0,5.0,22.0,,,53.0,A,2260,545
145,338226725,2021-04-23 01:57:51,33.75644109452736,-118.12968109452736,0.0,300.7,511.0,ANOTHER ADVENTURE,,,37.0,,,,,,B,3182,696
146,636013644,2021-04-23 01:57:51,33.66929,-118.12536673267329,0.2,336.5,254.0,DEVA,IMO9278105,A8OK3,70.0,1.0,259.0,32.0,12.6,70.0,A,3230,1667
147,219155000,2021-04-23 01:57:51,33.63994789115646,-118.14040843537416,0.0,89.8,272.0,MAERSK EVORA,IMO9458080,OXVS2,70.0,1.0,366.0,48.0,15.5,71.0,A,3063,1993
148,368006050,2021-04-23 01:57:51,33.7293455033557,-118.07245775167786,0.0,216.9,511.0,MALLIKA,,WDJ7369,37.0,,,,,,B,3819,998
149,338331664,2021-04-23 01:57:51,33.71667,-118.28098553333334,0.1,312.1,511.0,ASTRAL,IMO0000000,,36.0,,13.0,4.0,,,B,1498,1139
