,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass,LONpx_X2,LATpx_Y2
222,538002271,2021-05-05 01:57:51.500,33.562030636363545,-118.14931481818178,7.9,348.5,347.0,SEAWAYS REYMAR,IMO9275749,V7HN9,80.0,0.0,229.0,32.0,13.6,80.0,A,2964,2863
223,367704150,2021-05-05 01:57:51.500,33.7266163302753,-118.1547087155959,5.8,299.0,511.0,KRISTINA,,WDI5000,60.0,0.0,23.0,6.0,,60.0,A,2904,1031
224,366988970,2021-05-05 01:57:51.500,33.78043172727259,-118.1959759999996,4.3,201.1,206.0,LARCONA,,WDC2171,31.0,0.0,21.0,7.0,,31.0,A,2444,431
225,366988960,2021-05-05 01:57:51.500,33.7529333333332,-118.22372,0.1,170.1,62.0,PATCONA II,,WDC2170,31.0,11.0,21.0,7.0,,31.0,A,2135,738
226,367799820,2021-05-05 01:57:51.500,33.73245055555565,-118.26087,0.0,296.9,337.0,DR RAY,,WDJ6645,31.0,0.0,26.0,9.0,,57.0,A,1722,966
227,368000890,2021-05-05 01:57:51.500,33.73783233009714,-118.14056213592193,2.8,301.7,283.0,BETTY R GAMBARELLA,IMO7517478,WDJ6855,31.0,0.0,27.0,8.0,3.3,31.0,A,3061,906
228,338118674,2021-05-05 01:57:51.500,33.726632882883,-118.26904,0.0,244.7,247.0,BAYWATCH 19,,WZB9310,90.0,15.0,,,,0.0,A,1631,1030
229,366396000,2021-05-05 01:57:51.500,33.73365990825672,-118.266850183486,0.0,151.5,48.0,NAT GEO SEA LION,IMO8966456,WUR9646,60.0,0.0,45.0,9.0,,60.0,A,1655,952
230,367199310,2021-05-05 01:57:51.500,33.72179944954128,-118.20747816513789,3.4,6.9,511.0,CATALINA JET,IMO8994142,WDD8449,60.0,15.0,43.0,11.0,1.6,40.0,A,2316,1084
231,366926740,2021-05-05 01:57:51.500,33.75619640776693,-118.37274932038846,8.6,114.9,111.0,TIM QUIGG,IMO8987917,WDB6570,31.0,0.0,24.0,9.0,4.0,52.0,A,476,701
232,366892350,2021-05-05 01:57:51.500,33.73444,-118.26849,0.0,206.4,148.0,NAT GEO SEA BIRD,IMO8966444,WAK8004,60.0,0.0,45.0,9.0,,60.0,A,1637,943
233,366806940,2021-05-05 01:57:51.500,33.74529999999981,-118.27006999999976,0.0,272.5,511.0,VALHALLA,,WDA4208,90.0,3.0,77.0,23.0,,0.0,A,1620,823
234,367104040,2021-05-05 01:57:51.500,33.662773063063185,-118.0429322522522,0.1,228.8,511.0,LUKE,IMO8982565,WDC9569,60.0,0.0,29.0,6.0,,42.0,A,4148,1741
235,368064650,2021-05-05 01:57:51.500,33.722916909090934,-118.28086963636343,0.0,360.0,511.0,KIN SHIP,,WDK5421,37.0,15.0,26.0,6.0,0.0,37.0,A,1499,1072
236,368010330,2021-05-05 01:57:51.500,33.77058,-118.21315009174324,0.0,333.4,68.0,RICH PADDEN,,WDJ7811,,0.0,,,,52.0,A,2253,541
237,368126190,2021-05-05 01:57:51.500,33.76791009174296,-118.21758,0.0,29.7,288.0,GERONIMO,IMO9903188,WDL3906,31.0,12.0,39.0,11.0,4.9,31.0,A,2204,571
238,368171390,2021-05-05 01:57:51.500,33.73088972477051,-118.26190082568787,0.0,42.8,337.0,BROOKS M HAMILTON,,WDL8631,52.0,0.0,26.0,10.0,2.6,52.0,A,1710,983
239,368159190,2021-05-05 01:57:51.500,33.74531428571422,-118.20147000000011,0.1,359.2,96.0,PILOT BOAT POLARIS 3,,WDL7326,50.0,15.0,21.0,6.0,0.0,50.0,A,2383,822
240,367401030,2021-05-05 01:57:51.500,33.74091345454542,-118.27942690909084,0.0,214.2,0.0,DELTA BILLIE,IMO9562207,WDE8059,31.0,0.0,30.0,12.0,,31.0,A,1515,871
241,368164540,2021-05-05 01:57:51.500,33.768384761905004,-118.34676666666712,6.4,132.2,134.0,ANGELS NAVIGATOR,,,50.0,0.0,17.0,5.0,1.0,50.0,A,766,566
242,366943940,2021-05-05 01:57:51.500,33.630141621621576,-118.08508621621588,12.7,302.7,511.0,SUPER EXPRESS,,WAB6372,60.0,5.0,26.0,6.0,,40.0,A,3679,2104
243,538004167,2021-05-05 01:57:51.500,33.72633,-118.20999400000024,0.0,171.0,237.0,ARGENT IRIS,IMO9459280,V7VN7,80.0,8.0,174.0,27.0,11.4,82.0,A,2288,1034
244,367044560,2021-05-05 01:57:51.500,33.76219299999988,-118.26540299999988,0.0,262.7,511.0,PHINEAS BANNING,,WCT8646,,15.0,15.0,4.0,,50.0,A,1671,634
