,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass,LONpx_X2,LATpx_Y2
355,338369901,2021-09-03 13:52:58.500,33.60758336666667,-117.91664663333331,0.0,360.0,198.0,DOLLY,IMO0000000,,37.0,,18.0,6.0,,,B,6124,3222
356,636090862,2021-09-03 13:52:58.500,33.62035842519685,-118.04636543307087,0.0,56.6,330.0,JPO LIBRA,IMO9297840,A8GU7,70.0,1.0,264.0,32.0,12.5,72.0,A,4680,3080
357,338339572,2021-09-03 13:52:58.500,33.60417483685221,-117.88771451055662,0.1,360.0,511.0,TUNA MELT,IMO0000000,,37.0,,14.0,5.0,,,B,6446,3260
358,338223624,2021-09-03 13:52:58.500,33.61510754590985,-117.90419245409016,0.0,124.1,511.0,REEL ENERGY,IMO0000000,,37.0,,14.0,6.0,,,B,6263,3138
359,338108493,2021-09-03 13:52:58.500,33.61048053333334,-117.8959554,0.0,119.6,511.0,CHARISMA,IMO0000000,,37.0,,12.0,5.0,,,B,6355,3190
360,338380021,2021-09-03 13:52:58.500,33.610134731543624,-117.92518,0.0,360.0,42.0,ANEJO,IMO0000000,,37.0,,15.0,6.0,,,B,6029,3194
361,367033480,2021-09-03 13:52:58.500,33.73786,-118.26595,0.0,326.7,511.0,CRYSTAL SEA,IMO0000000,WDC4959,30.0,,20.0,6.0,,,B,2236,1772
362,338186834,2021-09-03 13:52:58.500,33.7512744,-118.1103244,0.0,131.9,511.0,T/T VIRGINIA LEE,,,37.0,,,,,,B,3968,1622
363,366872980,2021-09-03 13:52:58.500,33.61824754545455,-117.92224836363636,0.0,360.0,511.0,ENDLESS DREAMS,IMO8975677,WDH2906,60.0,0.0,41.0,9.0,,60.0,A,6062,3103
364,366629000,2021-09-03 13:52:58.500,33.76878081818182,-118.23164836363637,0.0,73.5,73.0,HORIZON SPIRIT,IMO7729459,WFLG,70.0,0.0,272.0,30.0,12.4,70.0,A,2618,1428
365,368084540,2021-09-03 13:52:58.500,33.76991981818182,-118.22219336363636,0.0,251.2,60.0,DELTA TERESA,,WDK7444,52.0,0.0,28.0,10.0,5.5,52.0,A,2723,1415
366,367507960,2021-09-03 13:52:58.500,33.77192754497968,-118.20925,0.0,246.1,511.0,185 3,,WDF9705,90.0,3.0,54.0,,,90.0,A,2867,1393
367,367647270,2021-09-03 13:52:58.500,33.58235836395282,-118.12846,0.4,269.1,117.0,JOHN HENRY,IMO8978174,WDH7347,60.0,0.0,29.0,7.0,,39.0,A,3766,3503
368,368168350,2021-09-03 13:52:58.500,33.60898241425561,-117.8874875857444,0.0,360.0,511.0,SERENA,IMO0000000,WDL8318,37.0,,16.0,4.0,,,B,6449,3206
369,367783220,2021-09-03 13:52:58.500,33.61350383333333,-117.90531616666668,0.0,310.7,21.0,BAD COMPANY,IMO8980268,WDJ4997,37.0,5.0,41.0,7.0,1.8,37.0,A,6250,3156
370,367371520,2021-09-03 13:52:58.500,33.61906616666667,-117.92383,0.0,30.3,511.0,GAN EDEN,,WDE5779,37.0,,19.0,5.0,,,B,6044,3094
371,338209606,2021-09-03 13:52:58.500,33.7253202141546,-118.0765104283092,0.0,147.7,511.0,TELESTO,,,37.0,,,,,,B,4345,1911
372,338170547,2021-09-03 13:52:58.500,33.62022172757475,-117.92802,0.0,200.0,511.0,JUSTIFIED IV,,,37.0,,17.0,,,,B,5998,3081
373,368037690,2021-09-03 13:52:58.500,33.6124835,-117.913993,0.0,360.0,511.0,BARCA NOASTRA,IMO0000000,WDK2665,37.0,,14.0,4.0,,,B,6154,3167
374,338392952,2021-09-03 13:52:58.500,33.8479,-118.39592,0.0,360.0,511.0,IDLER,IMO0000000,,37.0,,10.0,3.0,,,B,789,547
375,338398145,2021-09-03 13:52:58.500,33.76631245,-118.25997925,1.4,282.3,511.0,BOOMER 1,IMO0000000,WYM4548,54.0,,7.0,3.0,,,B,2302,1455
376,338240893,2021-09-03 13:52:58.500,33.84649,-118.3953116193656,0.0,327.7,511.0,PEBBLE TOAD,IMO0000000,,30.0,,10.0,4.0,,,B,796,563
377,368073680,2021-09-03 13:52:58.500,33.750955644444446,-118.11110846666666,0.0,107.5,511.0,TEASIP,IMO0000000,WDK6349,36.0,,10.0,4.0,,,B,3960,1626
378,338392591,2021-09-03 13:52:58.500,33.62133,-117.8971,0.0,24.6,511.0,SAY ANYTHING,IMO0000000,,37.0,,10.0,4.0,,,B,6342,3069
379,338380563,2021-09-03 13:52:58.500,33.62052883928572,-117.92747380580356,0.1,360.0,511.0,STINGER,IMO0000000,,37.0,,13.0,4.0,,,B,6004,3078
380,338096778,2021-09-03 13:52:58.500,33.75964512791992,-118.12603,0.0,360.0,11.0,ODYSSEY,,,37.0,,16.0,4.0,,,B,3793,1529
381,368154350,2021-09-03 13:52:58.500,33.6055023819978,-117.9091423819978,0.0,360.0,511.0,TALL COTTON,IMO0000000,WDL6814,37.0,,15.0,4.0,,,B,6208,3245
382,338321972,2021-09-03 13:52:58.500,33.61183,-117.92817,0.1,250.1,511.0,PALLADIO,IMO0000000,,37.0,,11.0,4.0,,,B,5996,3175
383,367770240,2021-09-03 13:52:58.500,33.6182,-117.92203,0.0,143.7,511.0,CLAUDE-II,,WDJ3674,36.0,,,,,,B,6064,3104
384,338164721,2021-09-03 13:52:58.500,33.60666039807692,-117.88578960192308,0.0,134.7,511.0,IMAGINE,,,37.0,,16.0,,,,B,6468,3232
385,338219386,2021-09-03 13:52:58.500,33.76279774444445,-118.11560323333332,0.0,239.6,511.0,ARIEF,IMO0000000,,37.0,,9.0,2.0,,,B,3910,1494
386,338135844,2021-09-03 13:52:58.500,33.84942486754967,-118.40012,0.0,0.0,511.0,GALLIVANT,IMO0000000,TRUCKER,37.0,,12.0,0.0,,,B,742,530
387,338324023,2021-09-03 13:52:58.500,33.61517,-117.9023952,0.0,360.0,511.0,10 BY 10,IMO0000000,,37.0,,0.0,0.0,,,B,6283,3138
388,367314820,2021-09-03 13:52:58.500,33.71778618729097,-118.27909,0.0,39.2,511.0,SUNDANCE,,WDD9682,37.0,,18.0,5.0,,,B,2090,1995
389,338228516,2021-09-03 13:52:58.500,33.61409977546438,-117.90437910185751,0.0,47.6,511.0,REFUGE,,,37.0,,,,,,B,6261,3149
390,338926432,2021-09-03 13:52:58.500,33.72503,-118.26922213675216,0.0,213.6,342.0,CG BENJAMIN BOTTOMS,,NBNB,0.0,5.0,46.0,7.0,0.0,0.0,A,2199,1915
391,367792560,2021-09-03 13:52:58.500,33.605958422818794,-117.91005630872482,0.0,360.0,511.0,PETER B,IMO0000000,WDJ5918,37.0,,24.0,7.0,,,B,6198,3240
392,338325903,2021-09-03 13:52:58.500,33.72605963394342,-118.07617,0.0,360.0,511.0,T'S TIME,IMO0000000,,37.0,,18.0,6.0,,,B,4348,1903
393,338211696,2021-09-03 13:52:58.500,33.76016008773719,-118.1253300877372,0.0,38.6,511.0,DIGITAL DETOX,,,37.0,,,,,,B,3801,1524
394,338053214,2021-09-03 13:52:58.500,33.6115,-117.9235,0.0,250.7,283.0,CHIRON,,,37.0,0.0,28.0,7.0,,0.0,A,6048,3178
395,368168570,2021-09-03 13:52:58.500,33.71809037391304,-118.27966962608694,0.0,360.0,256.0,KU'U KAUNU,IMO0000000,WDL8342,36.0,,15.0,4.0,,,B,2083,1992
396,367676990,2021-09-03 13:52:58.500,33.61685,-117.92674958043476,0.0,0.0,511.0,NEVER SAY NEVER,,WDI2323,37.0,,20.0,5.0,,,B,6012,3119
397,338219524,2021-09-03 13:52:58.500,33.75839,-118.18408,0.0,163.8,511.0,ALWAYS MISS BEHAVEN,,,37.0,,,,,,B,3147,1543
398,367547310,2021-09-03 13:52:58.500,33.62046559999999,-117.9277236,0.1,313.0,511.0,ULTRA PACIFIC,,WDG5500,30.0,,12.0,,,,B,6001,3079
399,368164530,2021-09-03 13:52:58.500,33.72187048543672,-118.27126,0.1,78.7,164.0,ANGELS PILOT,,WDL7900,50.0,0.0,17.0,5.0,2.0,50.0,A,2177,1950
400,367393270,2021-09-03 13:52:58.500,33.5776030188682,-118.04914283018869,16.5,308.5,511.0,NICHOLAS L,,WDE7436,90.0,0.0,30.0,6.0,,53.0,A,4649,3556
401,368165770,2021-09-03 13:52:58.500,33.72304252252239,-118.28057,0.1,223.6,511.0,V.A.CABRILLO,,WDL8032,31.0,0.0,8.0,4.0,0.0,31.0,A,2073,1937
402,368014440,2021-09-03 13:52:58.500,33.74290792079216,-118.39561732673296,7.2,113.0,511.0,MONTE CARLO,,WDD6745,30.0,0.0,22.0,7.0,0.1,30.0,A,792,1716
403,366755020,2021-09-03 13:52:58.500,33.66831272727265,-118.10946318181767,9.2,282.3,511.0,ADMIRAL,IMO9188544,WCY6529,31.0,0.0,31.0,10.0,3.4,52.0,A,3978,2546
404,367038000,2021-09-03 13:52:58.500,33.77389082568804,-118.20939082568772,0.0,360.0,321.0,AHRA-AHN,,WDG5394,30.0,0.0,19.0,5.0,,60.0,A,2865,1371
405,367192970,2021-09-03 13:52:58.500,33.74832,-118.2732198230092,0.0,26.5,511.0,CAT EXPRESS,,WDD7921,60.0,15.0,29.0,11.0,,60.0,A,2155,1655
406,366978720,2021-09-03 13:52:58.500,33.731563839285855,-118.26059616071416,0.0,41.1,342.0,MILLENNIUM FALCON,IMO9219575,WCZ8082,31.0,0.0,32.0,11.0,4.9,31.0,A,2295,1842
407,367158550,2021-09-03 13:52:58.500,33.56989736363645,-117.89512945454572,9.4,236.4,511.0,WESTERN PRIDE,,WDD5447,60.0,0.0,22.0,6.0,,60.0,A,6364,3642
408,338131199,2021-09-03 13:52:58.500,33.76251566666679,-118.19437,0.0,220.3,511.0,R/V CHALLENGER,,WDE7334,90.0,15.0,33.0,4.0,0.0,90.0,A,3033,1497
