,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass,LONpx_X2,LATpx_Y2
195,431792000,2021-08-22 01:50:25.500,33.641087866666666,-118.0677384,0.0,304.9,257.0,ONE FALCON,IMO9741425,7KGU,71.0,1.0,364.0,51.0,14.2,71.0,A,3861,2143
196,338034287,2021-08-22 01:50:25.500,33.61798,-117.92736,0.0,314.6,511.0,TITUS,IMO0000000,TITUS,37.0,,20.0,6.0,,,B,5423,2400
197,338181288,2021-08-22 01:50:25.500,33.60550107023412,-117.90292946488294,0.0,211.1,511.0,SQUID INC,,,37.0,,10.0,,,,B,5695,2539
198,338398145,2021-08-22 01:50:25.500,33.76632949832775,-118.25996,0.0,194.3,511.0,BOOMER 1,IMO0000000,WYM4548,54.0,,7.0,3.0,,,B,1721,749
199,249474000,2021-08-22 01:50:25.500,33.67881056666667,-118.10895,0.1,267.4,256.0,ZIM KINGSTON,IMO9389693,9HSZ9,70.0,1.0,260.0,32.0,12.6,71.0,A,3402,1723
200,338324182,2021-08-22 01:50:25.500,33.76694860465117,-118.25144860465116,0.0,360.0,511.0,PURITAN,IMO0000000,WDL8229,37.0,,18.0,6.0,,,B,1816,742
201,369339000,2021-08-22 01:50:25.500,33.72967385382059,-118.15344096345515,0.1,142.0,232.0,PRESIDENT KENNEDY,IMO9295218,WPKW,71.0,1.0,300.0,42.0,12.5,71.0,A,2907,1157
202,477848700,2021-08-22 01:50:25.500,33.7071423,-118.1273623,0.1,158.1,239.0,CSCL EAST CHINA SEA,IMO9645918,VRNM3,70.0,1.0,335.0,48.0,15.0,70.0,A,3197,1408
203,477194600,2021-08-22 01:50:25.500,33.75733,-118.2142492,0.0,335.2,0.0,COSCO SHIPPING ANDES,IMO9757888,VRSA2,71.0,5.0,366.0,52.0,13.7,71.0,A,2230,849
204,338380563,2021-08-22 01:50:25.500,33.62058,-117.92744,0.0,360.0,511.0,STINGER,IMO0000000,,37.0,,13.0,4.0,,,B,5422,2372
205,367698890,2021-08-22 01:50:25.500,33.761,-118.21835,0.0,273.3,511.0,FIREBOAT 20,,WDI4461,90.0,5.0,32.0,,,90.0,A,2184,808
206,338311935,2021-08-22 01:50:25.500,33.75909916666666,-118.18506,0.0,167.8,511.0,SEAFOX,IMO0000000,,36.0,,16.0,6.0,,,B,2555,830
207,636016739,2021-08-22 01:50:25.500,33.73533346666667,-118.15992086666668,0.1,197.0,244.0,STENAWECO EXCELLENCE,IMO9695834,D5HN7,80.0,1.0,183.0,,,89.0,A,2834,1094
208,215196000,2021-08-22 01:50:25.500,33.7319518,-118.2572791,0.0,251.2,251.0,CMA CGM CASSIOPEIA,IMO9410765,9HA5007,71.0,5.0,363.0,45.0,13.8,71.0,A,1751,1132
209,367464150,2021-08-22 01:50:25.500,33.61737239520958,-117.92616556886227,3.7,233.9,511.0,WHITE LIGHT,,WDA2540,60.0,,18.0,5.0,,,B,5437,2407
210,367550710,2021-08-22 01:50:25.500,33.730009063545154,-118.27719,0.1,316.5,511.0,TRITON,,WDG5828,30.0,,,,,,B,1529,1153
211,338303738,2021-08-22 01:50:25.500,33.75934,-118.18859,0.0,360.0,511.0,MEIRA LUNA,IMO0000000,,36.0,,10.0,3.0,,,B,2515,827
212,220593000,2021-08-22 01:50:25.500,33.75363,-118.23473103333332,0.0,250.7,251.0,GERNER MAERSK,IMO9359002,OZBY2,70.0,5.0,366.0,42.0,15.5,71.0,A,2002,890
213,319136300,2021-08-22 01:50:25.500,33.72029895174709,-118.27875552412648,0.0,300.9,511.0,GRANKITO,IMO0000000,ZGHM2,37.0,,20.0,6.0,,,B,1512,1261
214,367371520,2021-08-22 01:50:25.500,33.61906553156146,-117.92383,0.0,154.6,511.0,GAN EDEN,,WDE5779,37.0,,19.0,5.0,,,B,5463,2388
215,338344191,2021-08-22 01:50:25.500,33.71455657807309,-118.28051219269103,0.3,125.0,511.0,MARIAH,IMO0000000,,36.0,,11.0,6.0,,,B,1492,1325
216,338164079,2021-08-22 01:50:25.500,33.60895795275591,-117.9208040944882,4.1,283.8,511.0,KNOT WORK,,,37.0,,23.0,,,,B,5496,2501
217,367616930,2021-08-22 01:50:25.500,33.72448,-118.28075107023412,0.0,240.2,511.0,MAGICIAN,,WDH4360,60.0,,17.0,4.0,,,B,1489,1215
